timestamp,Clg Vlv Cmd (%),OA Damper Cmd (%),Prht Vlv Cmd (%),RA_EA Damper Cmd (%),RF Spd Cmd (%),SF Spd Cmd (%),SA Static Press (inH₂O),Eff SAT Sp (°F),MAT (°F),OAT (°F),RAT (°F),SAT (°F),Econ Ena,EF Ena,Occupancy,RF Cmd,RF Sts,SF Cmd,Schedule,SF Sts
2025-01-02 11:45:00,0.0,20.0,4.781099796295166,20.0,20.0,61.68539810180664,1.524999976158142,63.872501373291016,59.45000076293945,40.28010177612305,70.26799774169922,63.59000015258789,,,,,,,,
2025-01-02 12:00:00,0.0,20.0,12.291600227355955,20.0,20.0,61.94400024414063,1.524999976158142,63.872501373291016,59.27000045776367,40.34640121459961,70.26799774169922,62.99599838256836,,,,,,,,
2025-01-02 12:15:00,0.0,20.0,4.128699779510498,20.0,20.0,61.57080078125,1.4945000410079956,63.400001525878906,59.79199981689453,40.60940170288086,70.5199966430664,64.25599670410156,,,,,,,,
2025-01-02 12:30:00,0.0,20.0,7.276999950408935,20.0,20.0,61.912200927734375,1.4737999439239502,63.97380065917969,59.45000076293945,41.189300537109375,70.21399688720703,63.24800109863281,,,,,,,,
2025-01-02 12:41:00,,,,,,,,,,,,,0.0,,,,,,,
2025-01-02 12:45:00,0.0,10.0,12.083000183105469,10.0,20.0,63.22990036010742,1.5849000215530396,68.98290252685547,59.61199951171875,41.44179916381836,70.80799865722656,70.5199966430664,,,,,,,,
2025-01-02 13:00:00,0.0,10.0,10.801799774169922,10.0,20.0,62.30649948120117,1.5123000144958496,67.9800033569336,60.79999923706055,41.75310134887695,71.2760009765625,66.25399780273438,,,,,,,,
2025-01-02 13:15:00,0.0,10.0,5.241899967193604,10.0,20.0,61.885101318359375,1.5078999996185305,66.70709991455078,61.61000061035156,41.814701080322266,71.87000274658203,66.12799835205078,,,,,,,,
2025-01-02 13:30:00,0.0,10.0,8.43019962310791,10.0,20.0,61.99079895019531,1.5159000158309937,66.97709655761719,61.64599990844727,42.059600830078125,71.74400329589844,69.45800018310547,,,,,,,,
2025-01-02 13:45:00,0.0,10.0,15.459400177001951,10.0,20.0,61.50120162963867,1.5104000568389893,66.62999725341797,61.80799865722656,42.42129898071289,71.90599822998047,65.44400024414062,,,,,,,,
2025-01-02 14:00:00,0.0,10.0,10.725899696350098,10.0,20.0,61.434200286865234,1.5628999471664429,66.55290222167969,61.80799865722656,42.65879821777344,71.94200134277344,65.60600280761719,,,,,,,,
2025-01-02 14:15:00,0.0,10.0,0.0,10.0,20.0,61.47980117797852,1.5292999744415283,65.4343032836914,62.492000579833984,43.58089828491211,72.46399688720703,67.60399627685547,,,,,,,,
2025-01-02 14:30:00,0.0,10.0,0.0,10.0,20.0,61.64870071411133,1.469499945640564,66.16709899902344,61.80799865722656,43.182899475097656,72.12200164794922,65.40799713134766,,,,,,,,
2025-01-02 14:45:00,0.0,10.0,10.769399642944336,10.0,20.0,61.53369903564453,1.475600004196167,66.16709899902344,61.80799865722656,43.63710021972656,72.12200164794922,65.31800079345703,,,,,,,,
2025-01-02 15:00:00,0.0,10.0,6.38730001449585,10.0,20.0,61.91790008544922,1.5549999475479126,66.55290222167969,61.80799865722656,43.63710021972656,71.94200134277344,67.47799682617188,,,,,,,,
2025-01-02 15:15:00,0.0,10.0,10.354299545288086,10.0,20.0,61.49300003051758,1.493899941444397,65.97429656982422,61.80799865722656,43.125301361083984,72.21199798583984,65.44400024414062,,,,,,,,
2025-01-02 15:30:00,0.0,10.0,8.844599723815918,10.0,20.0,61.52429962158203,1.4767999649047852,66.55290222167969,61.77199935913086,42.71770095825195,71.94200134277344,67.35199737548828,,,,,,,,
2025-01-02 15:45:00,0.0,10.0,12.395899772644045,10.0,20.0,61.54710006713867,1.4658000469207764,66.24430084228516,61.80799865722656,42.059600830078125,72.08599853515625,69.08000183105469,,,,,,,,
2025-01-02 16:00:00,0.0,10.0,11.909899711608888,10.0,20.0,61.250301361083984,1.4780000448226929,66.9000015258789,61.30400085449219,41.87620162963867,71.77999877929688,65.19200134277344,,,,,,,,
2025-01-02 16:15:00,0.0,10.0,5.576499938964844,10.0,20.0,61.630001068115234,1.495100021362305,66.55290222167969,61.46599960327149,41.31589889526367,71.94200134277344,66.0739974975586,,,,,,,,
